ID,INCOME_LEVEL,SEX,AGE,TOWN,OCCUPATION,HEIGHT,1SIBLING,2HOME,3EDUC,4TRAVEL,5CREDIT,6CR SUM,7CARD,8PASTIME,9CHANGES,10DAILY TRAVEL,11TRAVEL MODE,12CONSCIOUS,13ACCOUNTS,14SUM,15MOBILE,16MOBTIME,17CAR,18INTERNET,19SPORT,20VEGAN,21CIVIL,22POLIT,23ILL,24MEDICINE,25DOCTOR,26COVID,27ADVERT,28CULTURE,29FOOD,30CHILDREN,31ROOMS,32VALUABLES,33CLOTHS,34JEWELS,35SMOKE,36ALCOHOL,37MUSIC,38FACE,39TWITTER,40ONLINE1,41ONLINE2,42TV,43REFURB,44MOVE,45TRAVDEST
1061,l1,male,35,Nagykanizsa,Szakorvos ,160,4,2,4,1,1,1,1,0,3,2,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,3,0,2,1,1,3,2,1,0,2,2,0,0,1,0
1062,l0,female,53,Budakeszi,Lakatos ,172,3,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,2,0,1,1,4,1,4275,2,1,1,3,1,0,0,0,1,0,1,1,0
1063,l1,male,52,Nagykanizsa,Szakorvos ,171,0,0,3,1,1,1,1,2,0,4,4,0,1,277270,0,0,1,0,1,1,1,1,0,0,3,1,0,1,4,0,0,141,3,1,1,2,0,1,1,0,0,0,1,0,3
1064,l1,female,50,Budakeszi,Szakorvos ,174,2,0,3,1,1,1,1,2,2,2,0,0,0,166500,1,1,0,1,1,1,0,1,1,0,5,0,0,1,2,0,0,0,3,2,1,3,2,1,1,2,2,1,0,1,3
1065,l1,male,40,Nagybajcs,Lakatos ,167,2,0,1,1,1,2,1,1,1,5,4,0,1,3194,1,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0,2,0,1,1,1,1,1,1,0,1,1,1,1
1066,l0,male,51,Nagybajcs,asztalos ,157,0,0,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,1,0,1,0,2,4,546,2,1,1,3,0,0,0,1,2,1,1,1,1
1067,l0,male,59,Nagykanizsa,asztalos ,153,3,0,3,0,1,1,1,2,2,0,0,0,1,279747,1,1,0,1,1,1,0,1,1,1,0,1,0,1,2,0,3,159,1,0,1,1,1,1,0,2,2,2,0,1,2
1068,l1,male,49,Nagykanizsa,Szakorvos ,162,4,0,3,0,1,1,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,3,378,2,1,1,1,1,1,1,1,2,1,1,0,1
1069,l1,female,49,Nagykanizsa,asztalos ,175,3,1,3,1,1,1,1,1,0,2,1,0,1,287030,0,0,1,0,0,1,1,1,1,1,5,1,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,1,1,0,3
1070,l0,male,37,Nagykanizsa,Lakatos ,158,1,2,1,1,1,1,1,1,0,1,0,0,1,314316,1,0,0,0,1,1,0,1,1,1,5,1,0,1,0,0,3,95,2,3,1,2,2,0,0,1,2,1,1,1,3
1071,l1,female,60,Budakeszi,Szakorvos ,174,3,0,2,0,1,1,1,1,3,5,0,0,1,410976,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,312,2,0,1,1,2,0,1,1,0,2,1,0,1
1072,l1,female,57,Budakeszi,Lakatos ,172,0,0,2,0,1,1,1,1,3,0,4,1,0,468691,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,61035,1,3,1,0,2,0,0,1,1,1,1,1,2
1073,l0,male,25,Nagykanizsa,Lakatos ,186,3,1,1,1,1,1,1,1,2,3,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,3,0,471,2,2,1,3,2,1,1,2,0,1,1,1,2
1074,l1,female,43,Budakeszi,Szakorvos ,181,3,0,3,0,1,1,1,2,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,2,0,0,30,1,0,1,0,2,1,0,1,2,1,1,0,1
1075,l1,male,49,Nagykanizsa,Szakorvos ,184,4,0,4,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,4,2,0,0,0,2,0,1,3,0,0,0,1,0,1,1,1,1
1076,l0,female,55,Nagykanizsa,Szakorvos ,194,0,0,2,1,1,1,1,2,2,0,0,0,1,607786,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0,345,3,2,1,1,0,0,0,2,1,1,1,1,1
1077,l1,male,46,Budakeszi,Lakatos ,167,3,2,4,1,1,1,1,2,3,4,1,0,0,13108,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,466,3,3,1,1,2,0,0,2,2,1,1,0,2
1078,l1,female,26,Nagykanizsa,Szakorvos ,162,1,0,4,1,1,1,1,1,2,7,4,1,1,43810,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,3,767,2,1,1,2,1,0,0,0,0,1,0,0,3
1079,l0,male,29,Nagybajcs,asztalos ,159,3,0,1,1,1,1,1,2,3,3,0,0,0,0,0,0,1,0,1,0,1,1,1,0,5,1,0,1,0,1,0,0,2,0,1,3,1,0,0,1,0,0,1,1,1
1080,l1,male,49,Budakeszi,Lakatos ,174,3,0,4,1,1,1,1,1,3,2,0,0,1,0,1,0,0,1,1,0,1,1,1,0,4,1,1,1,0,0,3,0,3,3,1,2,2,1,1,1,2,0,0,0,1
1081,l0,male,58,Budakeszi,asztalos ,159,0,1,3,1,1,1,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,1,3,2,0,1,0,1,1,5230,1,0,1,1,2,0,0,1,1,0,0,0,1
1082,l0,male,26,Budakeszi,Lakatos ,178,0,2,3,0,1,1,0,2,3,8,4,1,0,519744,1,1,1,0,1,1,0,1,0,0,3,1,0,1,0,0,0,154,1,3,1,3,0,0,0,0,0,0,1,1,1
1083,l1,female,62,Nagykanizsa,Lakatos ,155,3,0,4,1,1,1,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,0,1,1,25353,2,1,1,1,1,0,0,1,2,1,1,0,1
1084,l1,female,26,Nagybajcs,Szakorvos ,171,0,0,2,1,1,1,1,2,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,2,0,1,0,0,0,88,2,1,1,3,2,1,1,0,0,1,1,0,3
1085,l0,male,49,Budakeszi,asztalos ,184,3,0,1,1,1,1,1,1,2,0,4,0,0,49895,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,25283,2,0,1,3,1,1,0,2,2,0,0,0,2
1086,l0,female,39,Nagybajcs,asztalos ,174,0,2,3,1,1,1,1,3,0,5,1,0,1,173710,1,0,0,0,1,1,0,1,1,0,1,0,0,3,2,2,4,1448,2,1,1,2,2,1,0,1,2,0,1,1,1
1087,l1,female,46,Nagykanizsa,Szakorvos ,192,3,0,4,0,1,1,0,0,2,5,4,0,1,0,0,0,0,0,1,0,1,0,1,1,5,1,0,3,2,0,3,102,2,1,1,3,2,0,0,2,2,1,1,1,1
1088,l1,male,52,Nagykanizsa,Szakorvos ,165,0,0,2,1,1,1,1,2,3,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,81,2,1,1,3,1,0,0,1,0,0,0,0,3
1089,l0,female,31,Budakeszi,Lakatos ,176,3,0,4,1,1,2,1,3,2,0,0,0,0,355956,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,129,1,2,1,1,0,1,1,1,2,0,1,0,3
1090,l1,male,41,Nagykanizsa,Lakatos ,173,0,2,4,0,1,2,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,2,0,0,0,2,1,1,3,2,1,0,0,0,0,1,0,1
1091,l1,female,60,Nagykanizsa,Szakorvos ,179,0,0,3,1,1,1,0,1,2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,2,0,4,428,2,3,1,3,0,0,1,1,2,1,0,0,1
1092,l0,female,57,Nagykanizsa,Szakorvos ,179,4,0,3,1,1,1,1,3,3,2,1,0,1,0,1,0,0,0,1,1,0,1,1,0,5,1,0,1,0,0,3,0,3,3,1,3,0,0,0,0,0,1,0,0,1
1093,l1,male,60,Budakeszi,Szakorvos ,173,4,0,2,1,1,2,1,1,2,1,0,0,1,532400,1,1,0,0,1,0,0,1,1,1,0,0,0,3,4,0,3,405,2,3,1,3,2,1,0,1,0,0,0,0,1
1094,l0,male,30,Nagykanizsa,asztalos ,164,1,0,3,0,1,1,1,2,0,1,0,0,0,349958,1,0,0,0,1,0,1,0,0,0,5,1,1,1,0,0,0,268,3,3,1,2,2,1,0,0,0,1,0,0,1
1095,l0,male,35,Budakeszi,Lakatos ,172,0,0,3,1,1,2,1,3,3,0,1,0,0,65188,0,0,0,0,1,1,0,1,0,0,1,2,0,1,3,0,1,450,1,1,1,3,0,1,1,1,0,1,1,1,4
1096,l1,male,53,Budakeszi,Szakorvos ,169,4,0,3,1,1,2,1,1,2,1,4,0,0,193549,1,0,0,1,1,1,1,1,1,1,2,1,0,4,0,3,1,6111,2,1,1,1,2,1,1,1,1,1,1,0,1
1097,l0,male,30,Nagykanizsa,Lakatos ,183,0,1,3,0,1,1,1,1,2,5,1,0,1,260436,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,252,1,2,1,0,2,0,0,1,2,0,1,0,1
1098,l0,male,42,Nagybajcs,Lakatos ,160,3,0,1,0,1,2,0,1,2,14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,1,4,0,1,0,2,3,0,1,2,1,0,2,0,0,0,0,1
1099,l1,male,59,Nagybajcs,Szakorvos ,190,4,1,2,1,1,1,1,1,0,2,0,0,1,430123,1,0,1,0,1,0,0,0,1,1,1,2,0,0,1,0,4,22118,1,1,1,2,0,0,1,2,2,1,1,1,1
1100,l0,male,25,Budakeszi,Lakatos ,163,0,0,3,1,1,1,1,1,2,11,4,0,1,82482,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,86,1,1,1,2,2,1,1,1,1,0,1,1,3
1101,l1,male,48,Nagykanizsa,Szakorvos ,171,3,0,2,1,1,1,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,2,0,0,4,0,0,1,89,3,1,1,1,2,0,0,1,1,0,0,1,1
1102,l0,male,28,Nagykanizsa,Lakatos ,166,4,2,3,0,1,1,1,1,2,2,1,0,0,333741,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,529,2,0,0,1,1,1,0,2,2,1,1,1,3
1103,l0,female,51,Nagykanizsa,asztalos ,161,0,1,3,1,1,1,1,1,2,2,3,0,1,0,1,0,0,0,1,1,0,0,1,0,4,0,0,3,0,2,4,582,1,1,1,1,2,1,0,0,0,1,1,0,1
1104,l0,male,44,Budakeszi,Szakorvos ,160,3,2,4,1,1,1,1,1,3,5,0,0,1,264949,0,0,0,0,1,1,0,0,0,0,2,1,0,4,2,2,0,341,2,3,1,1,1,0,0,1,0,1,0,1,2
1105,l1,female,39,Nagykanizsa,Lakatos ,168,3,2,4,1,1,1,1,1,3,0,0,0,1,154230,1,0,1,1,1,1,0,1,1,1,1,0,0,4,2,0,0,0,2,3,1,3,2,1,1,2,2,1,0,0,1
1106,l1,male,58,Budakeszi,Szakorvos ,173,3,0,3,1,1,1,1,3,2,3,1,0,1,292300,1,1,0,0,1,1,1,1,1,1,5,1,0,1,0,0,3,123,2,1,1,2,1,1,0,1,0,0,1,0,3
1107,l1,male,63,Nagykanizsa,Lakatos ,164,4,0,3,1,1,1,1,1,2,3,1,0,1,54952,0,0,0,1,1,0,1,1,1,1,3,1,0,1,0,0,1,723,2,1,1,0,2,1,0,2,2,1,0,0,1
1108,l1,male,30,Budakeszi,Lakatos ,164,0,0,4,1,1,1,1,2,2,1,0,0,0,176023,1,0,1,0,0,1,0,1,1,0,1,1,1,3,0,0,3,19830,2,3,0,1,0,1,1,2,1,0,1,1,1
1109,l1,female,38,Budakeszi,Lakatos ,162,3,2,4,1,1,1,1,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,2,0,1,367,2,1,1,3,0,0,1,2,2,1,1,0,2
1110,l0,male,49,Budakeszi,asztalos ,172,4,0,1,1,1,0,1,1,3,14,1,0,0,0,0,0,0,0,1,1,0,1,1,1,5,1,0,1,4,3,3,660,2,0,1,1,1,0,0,1,0,1,1,1,0
1111,l1,male,63,Budakeszi,Szakorvos ,160,3,1,4,1,1,1,1,1,2,2,1,0,0,17110408,1,0,0,0,1,0,0,1,1,0,3,1,0,1,2,4,3,330,2,1,0,1,2,1,1,0,0,0,1,0,1
1112,l1,male,25,Nagykanizsa,Szakorvos ,163,1,0,3,1,1,0,1,1,2,2,4,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,2,0,0,147,3,0,1,2,0,0,0,1,2,0,1,1,1
1113,l0,male,55,Budakeszi,asztalos ,167,0,0,3,1,1,1,1,3,2,0,0,0,1,201056,1,1,1,0,1,1,1,1,0,0,3,1,0,1,0,0,0,0,3,1,1,1,2,0,0,0,0,1,0,0,0
1114,l1,female,39,Nagykanizsa,Szakorvos ,164,4,0,3,0,1,1,1,1,2,1,0,0,1,365823,1,0,0,0,0,1,1,1,1,0,0,1,0,3,2,3,4,32023,2,1,0,0,0,1,0,1,1,0,1,1,3
1115,l1,male,37,Nagykanizsa,Szakorvos ,161,4,2,4,0,1,1,1,1,3,4,1,0,0,67505,1,0,0,0,1,1,1,1,1,1,1,1,0,1,2,0,0,218,1,0,1,3,1,0,0,0,1,0,1,1,1
1116,l1,male,42,Budakeszi,Lakatos ,154,4,0,3,0,0,0,1,1,3,0,4,0,0,0,1,0,0,0,1,0,0,1,1,1,5,1,0,3,2,0,0,292,1,0,1,1,2,0,1,1,0,0,1,0,1
1117,l1,female,54,Budakeszi,Szakorvos ,181,3,0,2,1,1,1,1,1,2,5,4,0,1,0,1,0,0,1,1,0,0,1,1,1,2,1,0,1,0,0,2,264,1,0,1,3,2,1,1,2,2,1,0,0,2
1118,l1,male,53,Nagykanizsa,asztalos ,173,0,0,3,1,1,2,1,1,2,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,3,2,0,4,0,0,4,779,3,1,1,3,2,1,1,1,0,0,1,0,4
1119,l1,female,31,Budakeszi,Szakorvos ,180,4,0,2,0,1,1,1,1,2,3,4,0,1,257995,1,0,0,0,1,1,0,0,0,0,3,2,1,1,2,3,4,60210,3,1,1,2,2,0,0,1,0,1,1,0,3
1120,l0,male,49,Nagybajcs,asztalos ,161,4,0,3,1,1,1,1,1,2,1,0,0,1,375106,1,0,0,0,1,1,0,1,1,0,5,1,0,4,0,0,3,485,3,1,1,3,0,0,0,1,2,1,1,0,1
1121,l0,male,36,Budakeszi,Szakorvos ,157,3,0,1,0,1,1,1,2,3,0,0,0,0,186035,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,2,2,509,2,1,1,3,0,1,1,0,0,0,1,0,0
1122,l1,male,43,Budakeszi,Szakorvos ,189,3,0,4,1,1,1,0,1,2,3,1,0,0,142462,1,0,0,1,0,1,0,1,0,0,4,1,0,1,1,0,0,579,2,1,1,1,0,1,0,1,2,1,1,0,2
1123,l1,male,35,Nagykanizsa,Szakorvos ,172,4,0,3,1,1,1,1,3,3,8,0,0,0,0,1,0,1,0,0,0,0,1,1,1,5,0,0,1,2,0,0,422,2,1,1,2,2,1,1,0,2,0,1,0,1
1124,l0,male,62,Nagybajcs,asztalos ,173,4,0,3,1,1,2,1,3,3,0,0,0,0,20433,1,0,1,0,1,1,1,0,0,0,4,1,0,1,2,0,2,0,2,3,1,1,2,0,0,0,0,1,1,1,0
1125,l0,male,40,Nagykanizsa,asztalos ,164,2,0,1,1,1,1,0,2,2,0,0,0,1,375206,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,534,3,3,1,1,2,1,1,2,2,0,0,0,1
1126,l1,male,50,Nagykanizsa,asztalos ,156,0,0,4,1,1,1,1,2,2,2,1,0,1,3262,1,0,0,1,1,1,1,1,0,0,5,2,0,1,0,3,3,3793,1,0,1,3,1,1,1,2,1,1,0,1,2
1127,l0,female,57,Budakeszi,Szakorvos ,169,4,1,2,1,1,2,1,3,2,5,4,0,1,517426,0,0,0,0,0,1,0,0,1,0,1,1,0,1,2,2,4,255,1,0,0,1,0,0,0,1,2,0,1,0,1
1128,l1,male,27,Nagykanizsa,Szakorvos ,176,4,0,3,0,1,1,0,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,208,3,1,1,2,0,0,0,2,0,1,1,0,2
1129,l1,male,48,Nagykanizsa,Szakorvos ,166,4,0,3,1,1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,0,2,0,0,0,360,2,1,1,3,2,1,1,2,2,1,1,1,2
1130,l0,male,36,Budakeszi,asztalos ,177,4,0,3,1,1,1,1,2,3,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,33,2,1,1,0,1,1,1,1,0,0,1,0,3
1131,l1,female,33,Budakeszi,Szakorvos ,171,0,0,3,0,0,1,1,6,2,5,4,0,1,364036,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,4,21441,2,3,0,2,1,0,0,1,0,0,0,0,4
1132,l1,female,46,Nagykanizsa,Szakorvos ,173,0,0,3,1,1,1,1,4,2,0,0,0,1,13665962,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,141,1,0,1,3,2,0,0,2,0,0,1,0,1
1133,l1,female,49,Nagykanizsa,Szakorvos ,172,3,1,4,1,1,1,1,3,2,2,1,0,1,388022,1,0,1,0,1,0,0,1,1,0,5,1,0,4,2,0,0,0,2,0,1,3,2,0,0,1,2,0,1,1,1
1134,l1,male,50,Budakeszi,asztalos ,161,3,2,3,1,1,1,1,0,2,2,1,0,1,176073,1,0,0,0,1,1,0,1,1,1,0,1,0,1,2,0,3,584,2,0,1,1,1,0,0,1,0,0,1,0,1
1135,l1,male,56,Nagybajcs,Lakatos ,191,4,0,3,1,1,1,1,1,2,1,0,0,1,426347,1,1,0,0,1,1,1,1,1,1,5,1,0,3,0,2,4,6656,2,1,1,1,2,1,0,0,2,1,0,0,3
1136,l0,male,58,Budakeszi,Lakatos ,171,3,0,4,1,1,2,1,0,3,1,1,0,0,592497,0,0,1,0,1,1,1,0,1,1,5,0,0,3,1,2,3,8074,2,1,1,2,2,0,1,1,2,1,1,0,4
1137,l0,female,31,Budakeszi,Lakatos ,176,4,2,4,1,1,1,1,2,2,0,0,0,0,198766,0,0,1,0,1,0,1,1,1,1,3,3,0,0,2,1,1,0,1,1,1,3,1,1,1,2,2,0,0,0,4
1138,l1,male,53,Nagykanizsa,Szakorvos ,165,3,0,4,1,1,1,0,1,2,1,1,0,0,13766855,0,0,1,1,1,0,0,1,1,0,5,3,1,4,0,0,2,493,3,3,1,3,1,1,0,1,0,1,1,1,3
1139,l0,male,56,Budakeszi,Szakorvos ,170,3,0,3,0,1,1,1,2,2,2,0,0,0,42038,1,0,0,1,1,0,1,0,0,0,3,1,0,3,0,0,0,39,3,3,1,1,2,1,1,2,2,1,0,0,1
1140,l1,male,42,Nagykanizsa,Lakatos ,174,1,0,4,1,1,1,1,2,2,0,0,0,1,136579,1,0,0,0,1,0,0,1,1,0,5,0,0,1,0,0,3,423,2,3,1,2,2,1,0,1,0,2,0,0,1
1141,l1,female,49,Nagybajcs,Szakorvos ,174,0,0,3,1,1,1,1,2,2,4,4,0,1,18148906,0,0,1,0,1,0,1,1,0,0,2,2,0,4,0,0,2,20629,3,1,1,1,1,1,0,1,0,0,0,1,2
1142,l0,male,39,Budakeszi,asztalos ,173,3,0,3,0,1,1,1,1,2,5,4,0,0,142290,1,0,0,0,1,0,0,1,1,0,0,3,0,1,4,0,1,529,2,2,1,3,2,1,0,2,0,0,1,1,1
1143,l0,male,48,Budakeszi,asztalos ,169,3,2,3,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,4,4,0,1,483,2,3,1,1,0,0,0,1,2,1,0,0,2
1144,l1,male,42,Nagybajcs,Szakorvos ,169,1,0,3,1,1,1,1,1,2,4,1,0,0,165414,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,2,1,5,2,3,1,2,1,0,0,0,0,1,1,0,2
1145,l0,male,45,Nagybajcs,Szakorvos ,166,4,0,4,0,1,1,1,2,2,0,0,0,0,57975,1,0,0,0,1,1,0,1,0,0,2,2,0,1,2,0,4,118,2,1,1,3,0,0,0,0,0,0,1,0,1
1146,l1,female,26,Nagykanizsa,Szakorvos ,170,2,0,3,1,1,1,1,1,3,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,4,1,0,2,1,1,1,2,1,0,2,1,0,1,1,1
1147,l0,male,40,Budakeszi,asztalos ,157,3,0,1,1,1,1,1,1,2,1,1,0,1,212066,0,0,1,0,1,1,1,1,1,1,5,2,0,1,4,0,3,324,2,1,1,3,1,1,1,1,2,1,0,0,1
1148,l1,male,50,Budakeszi,Lakatos ,186,4,0,1,1,1,1,1,2,3,1,1,0,0,157653,1,0,0,0,1,0,0,1,1,0,1,2,0,0,2,0,3,225,2,1,1,1,2,1,1,2,2,0,0,1,3
1149,l0,male,38,Nagybajcs,Lakatos ,177,3,0,1,1,1,1,1,3,2,0,4,0,0,291174,1,0,1,0,1,0,0,1,1,1,5,1,0,1,0,0,0,327,2,1,0,1,1,1,0,1,0,0,0,0,1
1150,l0,male,48,Nagybajcs,Lakatos ,165,1,0,1,1,1,1,1,2,2,0,0,0,1,62485,1,1,0,0,1,0,1,1,1,1,5,1,0,1,0,0,4,711,1,0,1,3,0,0,0,1,0,1,0,0,4
1151,l1,male,47,Budakeszi,Lakatos ,165,3,0,3,1,1,1,1,2,2,0,0,0,0,236016,0,0,0,1,1,0,0,1,1,1,2,1,0,1,2,0,0,0,2,1,1,2,2,0,0,2,1,0,1,0,0
1152,l1,female,39,Nagykanizsa,Szakorvos ,180,0,0,4,1,1,1,1,1,2,2,4,0,1,85102,0,0,0,0,0,1,1,1,0,0,1,1,0,3,0,3,4,81,3,1,1,3,2,1,0,1,0,0,0,0,1
1153,l1,male,53,Nagykanizsa,Lakatos ,174,0,0,3,1,1,1,1,3,2,2,1,0,0,578750,1,0,0,0,1,0,0,1,0,0,3,2,0,1,1,1,4,550,2,1,1,3,2,0,0,1,2,0,1,0,3
1154,l1,male,51,Budakeszi,Lakatos ,176,3,0,3,1,1,1,1,2,2,2,0,0,0,0,1,0,0,1,1,0,1,1,1,0,5,2,0,0,1,0,0,318,2,1,1,3,1,1,1,0,2,0,0,0,3
1155,l0,male,32,Budakeszi,asztalos ,169,4,0,3,1,1,1,1,1,3,2,1,0,0,24181,1,0,0,0,1,0,0,0,0,0,5,0,0,4,2,0,0,203,2,1,1,3,1,0,0,1,2,1,1,1,1
1156,l0,male,59,Nagykanizsa,Lakatos ,179,0,2,4,1,1,1,1,2,3,2,0,0,1,7044,0,0,0,0,0,1,1,1,1,1,1,2,0,4,2,0,3,98,1,1,1,1,2,1,1,0,2,0,1,1,4
1157,l0,male,47,Nagykanizsa,asztalos ,167,3,0,1,1,1,1,1,1,0,2,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,4,408,3,2,1,1,2,1,1,2,1,0,0,1,1
1158,l0,male,30,Nagybajcs,asztalos ,175,4,2,3,0,1,2,1,1,2,0,0,0,1,171122,1,1,0,0,0,1,1,1,0,0,2,1,0,4,2,1,3,0,3,1,1,3,0,0,0,0,0,0,1,1,2
1159,l1,male,57,Nagykanizsa,Szakorvos ,165,0,2,3,1,1,2,1,1,3,6,1,0,0,216716,1,1,0,0,0,0,0,1,1,1,1,1,0,1,2,1,3,7360,2,3,0,3,1,0,0,1,0,1,1,1,0
1160,l0,male,38,Budakeszi,asztalos ,164,4,0,3,1,1,1,1,2,3,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,483,3,0,1,1,3,1,0,2,2,1,1,1,3
1161,l0,male,30,Budakeszi,asztalos ,163,3,0,3,1,1,1,1,2,2,3,1,0,1,0,1,0,0,0,1,0,0,1,1,0,5,1,1,0,2,0,1,0,3,1,1,2,1,0,0,2,0,0,0,0,1
1162,l1,female,60,Nagykanizsa,Szakorvos ,162,0,0,2,1,1,1,1,1,0,1,0,0,1,357008,1,0,1,1,1,0,0,1,1,1,5,1,0,1,2,0,1,136,3,1,1,2,2,0,0,1,2,0,0,0,3
1163,l1,male,54,Nagykanizsa,asztalos ,157,0,0,3,1,1,1,1,2,3,7,4,0,1,363631,1,0,1,0,1,0,1,1,1,0,2,1,0,0,2,0,0,555,2,1,1,3,1,1,1,2,0,0,1,0,2
1164,l1,female,65,Budakeszi,Szakorvos ,160,4,0,3,0,1,2,1,1,2,7,1,0,0,0,0,0,1,0,1,1,0,1,1,1,4,2,0,1,0,0,0,262,3,3,1,2,2,0,0,1,2,1,1,0,3
1165,l0,male,45,Nagykanizsa,Lakatos ,179,1,0,1,1,1,2,1,4,2,3,4,0,0,0,1,0,0,0,1,1,0,1,0,0,2,2,0,1,2,1,0,0,2,1,1,1,0,0,0,1,0,0,1,1,2
1166,l0,male,35,Nagykanizsa,asztalos ,175,3,0,3,1,1,1,1,1,2,13,1,0,0,217456,1,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,0,670,2,3,1,3,2,0,1,0,0,1,1,1,1
1167,l1,female,36,Nagybajcs,Szakorvos ,178,0,2,4,1,1,1,1,1,2,7,4,0,1,425547,1,1,1,1,1,0,0,1,0,0,5,1,0,1,0,0,0,312,3,3,1,2,2,1,1,1,2,0,1,1,0
1168,l1,male,64,Budakeszi,Szakorvos ,158,1,0,3,1,1,1,1,3,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,2,0,1,594,2,1,1,1,2,1,1,0,2,0,0,0,3
1169,l1,male,27,Nagykanizsa,Szakorvos ,170,2,0,4,1,1,1,1,1,2,0,0,0,1,286013,1,0,0,0,1,1,0,0,1,0,3,1,0,1,2,0,4,477,1,0,1,1,2,1,0,2,2,1,1,0,4
1170,l0,male,28,Nagybajcs,asztalos ,158,4,1,1,1,1,1,1,1,3,5,4,0,0,0,1,0,0,0,1,0,0,1,0,0,3,1,0,3,0,0,0,219,1,1,1,1,2,0,0,1,2,0,0,0,1
1171,l0,male,52,Budakeszi,Lakatos ,164,4,0,4,1,1,1,1,1,2,0,0,0,0,116620,1,0,0,0,1,0,0,1,1,1,5,0,1,1,0,0,2,0,3,1,1,3,2,0,0,1,0,1,0,0,1
1172,l1,male,57,Nagykanizsa,Szakorvos ,162,4,0,2,1,1,2,1,2,2,1,0,0,0,224923,1,0,0,0,1,0,0,1,1,0,2,1,0,1,2,0,3,314,3,3,1,1,2,1,0,1,1,1,1,1,1
1173,l1,female,59,Nagykanizsa,Szakorvos ,169,4,0,2,1,1,2,1,2,0,0,4,0,0,230808,1,0,0,0,1,1,0,1,1,0,1,1,0,4,0,0,3,902,2,3,1,2,0,0,0,0,0,0,1,0,0
1174,l0,male,57,Nagykanizsa,Lakatos ,165,0,0,1,1,1,1,1,1,3,2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2,0,3,2,0,4,0,1,1,0,1,2,1,0,0,0,1,1,1,0
1175,l1,male,33,Budakeszi,Lakatos ,172,4,0,4,1,1,1,1,1,2,0,0,0,0,147114,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,4,4,0,2,3,1,1,0,0,0,1,0,1,0,0,3
